timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1669025502253,651,Survey Scale,404,Not Found,Backend 1-1878,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,651,0,484
1669025502442,466,Survey Scale,404,Not Found,Backend 1-1993,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,466,0,328
1669025502411,500,Survey Scale,404,Not Found,Backend 1-1324,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,500,0,0
1669025502775,136,Survey Scale,404,Not Found,Backend 1-924,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,136,0,0
1669025502774,138,Survey Scale,404,Not Found,Backend 1-1486,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,138,0,0
1669025502342,570,Survey Scale,404,Not Found,Backend 1-1974,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,570,0,445
1669025502265,647,Survey Scale,404,Not Found,Backend 1-1881,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,647,0,513
1669025502284,628,Survey Scale,404,Not Found,Backend 1-1167,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,628,0,0
1669025502286,632,Survey Scale,404,Not Found,Backend 1-1201,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,632,0,0
1669025502226,692,Survey Scale,404,Not Found,Backend 1-1823,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,692,0,515
1669025502440,478,Survey Scale,404,Not Found,Backend 1-1977,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,478,0,319
1669025502270,648,Survey Scale,404,Not Found,Backend 1-1857,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,648,0,508
1669025502218,701,Survey Scale,404,Not Found,Backend 1-1838,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,701,0,526
1669025502191,728,Survey Scale,404,Not Found,Backend 1-1806,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,728,0,579
1669025502286,633,Survey Scale,404,Not Found,Backend 1-500,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,633,0,0
1669025502774,146,Survey Scale,404,Not Found,Backend 1-1122,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,146,0,0
1669025502258,663,Survey Scale,404,Not Found,Backend 1-1883,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,663,0,503
1669025502182,740,Survey Scale,404,Not Found,Backend 1-1797,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,739,0,588
1669025502286,636,Survey Scale,404,Not Found,Backend 1-1106,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,636,0,0
1669025502284,639,Survey Scale,404,Not Found,Backend 1-1169,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,639,0,0
1669025502774,149,Survey Scale,404,Not Found,Backend 1-1289,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,149,0,0
1669025502774,149,Survey Scale,404,Not Found,Backend 1-907,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,149,0,0
1669025502774,150,Survey Scale,404,Not Found,Backend 1-905,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,150,0,0
1669025501385,1539,Survey Scale,404,Not Found,Backend 1-897,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1539,0,865
1669025502804,120,Survey Scale,404,Not Found,Backend 1-1232,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,120,0,0
1669025502802,124,Survey Scale,404,Not Found,Backend 1-1740,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,124,0,0
1669025502774,156,Survey Scale,404,Not Found,Backend 1-1281,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,156,0,0
1669025502456,474,Survey Scale,404,Not Found,Backend 1-1982,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,474,0,314
1669025502774,156,Survey Scale,404,Not Found,Backend 1-1416,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,156,0,0
1669025502776,156,Survey Scale,404,Not Found,Backend 1-1026,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,156,0,0
1669025502774,158,Survey Scale,404,Not Found,Backend 1-949,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,158,0,0
1669025502807,126,Survey Scale,404,Not Found,Backend 1-458,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,126,0,0
1669025502802,134,Survey Scale,404,Not Found,Backend 1-1403,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,134,0,0
1669025501271,1666,Survey Scale,404,Not Found,Backend 1-787,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1666,0,1006
1669025502774,163,Survey Scale,404,Not Found,Backend 1-1199,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,163,0,0
1669025502774,163,Survey Scale,404,Not Found,Backend 1-1048,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,163,0,0
1669025502774,163,Survey Scale,404,Not Found,Backend 1-1489,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,163,0,0
1669025502141,796,Survey Scale,404,Not Found,Backend 1-513,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,796,0,0
1669025502802,135,Survey Scale,404,Not Found,Backend 1-589,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,135,0,0
1669025502401,536,Survey Scale,404,Not Found,Backend 1-1994,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,536,0,406
1669025502775,162,Survey Scale,404,Not Found,Backend 1-1309,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,162,0,0
1669025502811,127,Survey Scale,404,Not Found,Backend 1-1788,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,127,0,0
1669025501402,1536,Survey Scale,404,Not Found,Backend 1-932,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1536,0,1408
1669025502200,738,Survey Scale,404,Not Found,Backend 1-1762,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,738,0,610
1669025502775,164,Survey Scale,404,Not Found,Backend 1-1131,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,164,0,0
1669025502263,678,Survey Scale,404,Not Found,Backend 1-1847,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,678,0,546
1669025502208,733,Survey Scale,404,Not Found,Backend 1-1816,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,733,0,602
1669025501414,1528,Survey Scale,404,Not Found,Backend 1-927,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1528,0,1397
1669025502808,135,Survey Scale,404,Not Found,Backend 1-1742,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,135,0,0
1669025502284,661,Survey Scale,404,Not Found,Backend 1-455,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,661,0,0
1669025502807,139,Survey Scale,404,Not Found,Backend 1-1418,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,139,0,0
1669025502821,127,Survey Scale,404,Not Found,Backend 1-1654,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,127,0,0
1669025502183,765,Survey Scale,404,Not Found,Backend 1-1798,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,765,0,650
1669025502285,663,Survey Scale,404,Not Found,Backend 1-565,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,663,0,0
1669025501233,1718,Survey Scale,404,Not Found,Backend 1-749,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1718,0,379
1669025502420,531,Survey Scale,404,Not Found,Backend 1-1237,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,531,0,0
1669025502285,668,Survey Scale,404,Not Found,Backend 1-656,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,668,0,0
1669025502836,118,Survey Scale,404,Not Found,Backend 1-1600,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,118,0,0
1669025502801,153,Survey Scale,404,Not Found,Backend 1-1261,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,153,0,0
1669025502775,179,Survey Scale,404,Not Found,Backend 1-1244,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,179,0,0
1669025502775,181,Survey Scale,404,Not Found,Backend 1-1243,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,181,0,0
1669025502799,157,Survey Scale,404,Not Found,Backend 1-980,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,157,0,0
1669025502847,110,Survey Scale,404,Not Found,Backend 1-1831,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,110,0,0
1669025502850,110,Survey Scale,404,Not Found,Backend 1-1004,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,110,0,0
1669025502285,675,Survey Scale,404,Not Found,Backend 1-739,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,675,0,0
1669025501898,1062,Survey Scale,404,Not Found,Backend 1-1432,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1062,0,952
1669025501895,1065,Survey Scale,404,Not Found,Backend 1-1376,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1065,0,955
1669025502312,648,Survey Scale,404,Not Found,Backend 1-1933,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,648,0,543
1669025502286,675,Survey Scale,404,Not Found,Backend 1-1220,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,675,0,0
1669025502285,676,Survey Scale,404,Not Found,Backend 1-733,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,676,0,0
1669025502774,192,Survey Scale,404,Not Found,Backend 1-1065,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,192,0,0
1669025502775,192,Survey Scale,404,Not Found,Backend 1-1398,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,192,0,0
1669025502287,681,Survey Scale,404,Not Found,Backend 1-1909,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,681,0,523
1669025502289,679,Survey Scale,404,Not Found,Backend 1-1916,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,679,0,522
1669025502441,527,Survey Scale,404,Not Found,Backend 1-1968,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,527,0,381
1669025502449,521,Survey Scale,404,Not Found,Backend 1-1975,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,521,0,377
1669025502835,135,Survey Scale,404,Not Found,Backend 1-1434,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,135,0,0
1669025502795,176,Survey Scale,404,Not Found,Backend 1-1690,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,176,0,0
1669025502801,170,Survey Scale,404,Not Found,Backend 1-1626,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,170,0,0
1669025502327,645,Survey Scale,404,Not Found,Backend 1-1958,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,645,0,509
1669025502863,109,Survey Scale,404,Not Found,Backend 1-1867,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,109,0,0
1669025502307,665,Survey Scale,404,Not Found,Backend 1-1934,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,665,0,554
1669025502310,666,Survey Scale,404,Not Found,Backend 1-1940,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,666,0,551
1669025502868,108,Survey Scale,404,Not Found,Backend 1-1862,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,108,0,0
1669025501403,1573,Survey Scale,404,Not Found,Backend 1-934,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1573,0,1471
1669025502406,570,Survey Scale,404,Not Found,Backend 1-1988,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,570,0,402
1669025502851,126,Survey Scale,404,Not Found,Backend 1-1732,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,126,0,0
1669025502859,118,Survey Scale,404,Not Found,Backend 1-836,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,118,0,0
1669025502517,460,Survey Scale,404,Not Found,Backend 1-1979,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,460,0,282
1669025502855,124,Survey Scale,404,Not Found,Backend 1-1964,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,124,0,0
1669025501277,1702,Survey Scale,404,Not Found,Backend 1-795,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1702,0,1533
1669025502297,682,Survey Scale,404,Not Found,Backend 1-1913,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,682,0,558
1669025502155,824,Survey Scale,404,Not Found,Backend 1-1705,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,824,0,700
1669025502300,680,Survey Scale,404,Not Found,Backend 1-1926,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,680,0,551
1669025502894,89,Survey Scale,404,Not Found,Backend 1-1047,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,89,0,0
1669025501576,1407,Survey Scale,404,Not Found,Backend 1-1117,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1407,0,1274
1669025502890,93,Survey Scale,404,Not Found,Backend 1-221,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,93,0,0
1669025502890,94,Survey Scale,404,Not Found,Backend 1-952,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,94,0,0
1669025502154,830,Survey Scale,404,Not Found,Backend 1-1720,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,830,0,732
1669025502285,699,Survey Scale,404,Not Found,Backend 1-660,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,699,0,0
1669025501942,1043,Survey Scale,404,Not Found,Backend 1-1514,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1043,0,945
1669025502285,700,Survey Scale,404,Not Found,Backend 1-838,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,700,0,0
1669025501961,1024,Survey Scale,404,Not Found,Backend 1-1536,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1024,0,920
1669025501396,1589,Survey Scale,404,Not Found,Backend 1-918,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1589,0,1485
1669025502892,93,Survey Scale,404,Not Found,Backend 1-1445,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,93,0,0
1669025502890,95,Survey Scale,404,Not Found,Backend 1-802,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,95,0,0
1669025502891,94,Survey Scale,404,Not Found,Backend 1-1439,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,94,0,0
1669025501947,1039,Survey Scale,404,Not Found,Backend 1-1522,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1039,0,939
1669025502902,85,Survey Scale,404,Not Found,Backend 1-492,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,85,0,0
1669025502898,89,Survey Scale,404,Not Found,Backend 1-1327,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,89,0,0
1669025501963,1024,Survey Scale,404,Not Found,Backend 1-1558,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1024,0,933
1669025501231,1756,Survey Scale,404,Not Found,Backend 1-747,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1756,0,1676
1669025502904,84,Survey Scale,404,Not Found,Backend 1-1878,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,84,0,0
1669025502912,81,Survey Scale,404,Not Found,Backend 1-1486,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,81,0,0
1669025502912,82,Survey Scale,404,Not Found,Backend 1-1167,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,82,0,0
1669025502912,82,Survey Scale,404,Not Found,Backend 1-924,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,82,0,0
1669025501935,1060,Survey Scale,404,Not Found,Backend 1-1516,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1060,0,490
1669025502908,87,Survey Scale,404,Not Found,Backend 1-1993,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,87,0,0
1669025502912,83,Survey Scale,404,Not Found,Backend 1-1974,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,83,0,0
1669025502911,85,Survey Scale,404,Not Found,Backend 1-1324,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,85,0,0
1669025502302,694,Survey Scale,404,Not Found,Backend 1-1931,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,694,0,549
1669025502918,80,Survey Scale,404,Not Found,Backend 1-1823,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,80,0,0
1669025502912,86,Survey Scale,404,Not Found,Backend 1-1881,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,86,0,0
1669025502918,80,Survey Scale,404,Not Found,Backend 1-1977,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,80,0,0
1669025501975,1024,Survey Scale,404,Not Found,Backend 1-1574,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1024,0,939
1669025502318,682,Survey Scale,404,Not Found,Backend 1-1911,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,682,0,551
1669025502156,844,Survey Scale,404,Not Found,Backend 1-1761,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,844,0,694
1669025502272,728,Survey Scale,404,Not Found,Backend 1-1890,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,728,0,577
1669025502918,85,Survey Scale,404,Not Found,Backend 1-1201,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,85,0,0
1669025501943,1060,Survey Scale,404,Not Found,Backend 1-1523,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1060,0,468
1669025502292,711,Survey Scale,404,Not Found,Backend 1-1882,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,711,0,537
1669025502850,153,Survey Scale,404,Not Found,Backend 1-1748,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,153,0,0
1669025502871,132,Survey Scale,404,Not Found,Backend 1-1192,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,132,0,0
1669025502821,182,Survey Scale,404,Not Found,Backend 1-1228,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,182,0,0
1669025502919,84,Survey Scale,404,Not Found,Backend 1-500,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,84,0,0
1669025502851,153,Survey Scale,404,Not Found,Backend 1-1420,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,153,0,0
1669025501415,1589,Survey Scale,404,Not Found,Backend 1-930,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1589,0,1466
1669025502874,131,Survey Scale,404,Not Found,Backend 1-1854,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,131,0,0
1669025502285,720,Survey Scale,404,Not Found,Backend 1-430,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,720,0,0
1669025501950,1055,Survey Scale,404,Not Found,Backend 1-1532,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1055,0,971
1669025502920,85,Survey Scale,404,Not Found,Backend 1-1122,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,85,0,0
1669025502918,88,Survey Scale,404,Not Found,Backend 1-1857,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,88,0,0
1669025502284,734,Survey Scale,404,Not Found,Backend 1-816,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,734,0,0
1669025502151,883,Survey Scale,404,Not Found,Backend 1-1703,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,883,0,775
1669025502922,112,Survey Scale,404,Not Found,Backend 1-1106,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,112,0,0
1669025502919,116,Survey Scale,404,Not Found,Backend 1-1806,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,116,0,0
1669025502919,116,Survey Scale,404,Not Found,Backend 1-1838,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,116,0,0
1669025502930,105,Survey Scale,404,Not Found,Backend 1-1416,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,105,0,0
1669025502937,99,Survey Scale,404,Not Found,Backend 1-787,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,99,0,0
1669025502930,106,Survey Scale,404,Not Found,Backend 1-1982,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,106,0,0
1669025502937,100,Survey Scale,404,Not Found,Backend 1-1994,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,100,0,0
1669025502936,103,Survey Scale,404,Not Found,Backend 1-1403,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,103,0,0
1669025502932,107,Survey Scale,404,Not Found,Backend 1-949,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,107,0,0
1669025502930,109,Survey Scale,404,Not Found,Backend 1-1281,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,109,0,0
1669025502932,107,Survey Scale,404,Not Found,Backend 1-1026,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,107,0,0
1669025502926,114,Survey Scale,404,Not Found,Backend 1-1740,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,114,0,0
1669025502937,103,Survey Scale,404,Not Found,Backend 1-1199,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,103,0,0
1669025502933,108,Survey Scale,404,Not Found,Backend 1-458,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,108,0,0
1669025501975,1066,Survey Scale,404,Not Found,Backend 1-1572,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,1066,0,962
1669025502937,105,Survey Scale,404,Not Found,Backend 1-1489,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,105,0,0
1669025502938,104,Survey Scale,404,Not Found,Backend 1-1309,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,104,0,0
1669025502937,105,Survey Scale,404,Not Found,Backend 1-513,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,105,0,0
1669025502937,107,Survey Scale,404,Not Found,Backend 1-589,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,107,0,0
1669025502938,107,Survey Scale,404,Not Found,Backend 1-1788,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,107,0,0
1669025502327,718,Survey Scale,404,Not Found,Backend 1-1956,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,718,0,542
1669025502941,104,Survey Scale,404,Not Found,Backend 1-1816,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,104,0,0
1669025502868,177,Survey Scale,404,Not Found,Backend 1-1768,text,false,,717,285,2000,2000,https://backend-fjhtb5cjgq-ew.a.run.app/survey/scale,177,0,0
